topology,tm_index,action,selected_K,k_paths,our_method_MLU,path_LP_opt_MLU,strict_full_mcf_MLU,path_LP_PR,strict_full_mcf_PR,DB,decision_ms,mcf_status,condition_compliant
sprintlink,229,KEEP_PREVIOUS_ROUTING,0,8,1.0530450269065377,0.8605585440355555,0.8605585440355553,0.8172096368600332,0.817209636860033,0.0,11.1,Optimal,True
sprintlink,230,KEEP_PREVIOUS_ROUTING,0,8,1.0505069587577989,0.8631945681198981,0.863194568119898,0.8216933366539585,0.8216933366539584,0.0,12.2,Optimal,True
sprintlink,231,KEEP_PREVIOUS_ROUTING,0,8,1.0412389764007648,0.8500891673468098,0.8500891673468097,0.8164208088764602,0.8164208088764601,0.0,10.7,Optimal,True
sprintlink,232,KEEP_PREVIOUS_ROUTING,0,8,1.05922869839565,0.8693874075668772,0.8693874075668774,0.8207740300878232,0.8207740300878235,0.0,10.4,Optimal,True
sprintlink,233,KEEP_PREVIOUS_ROUTING,0,8,1.0450465274422829,0.8567847350493069,0.8567847350493066,0.8198531955761428,0.8198531955761427,0.0,10.3,Optimal,True
sprintlink,234,KEEP_PREVIOUS_ROUTING,0,8,1.0595033350162086,0.858514647167831,0.8585146471678309,0.810299145641384,0.8102991456413839,0.0,10.6,Optimal,True
sprintlink,235,KEEP_PREVIOUS_ROUTING,0,8,1.0673914189408278,0.8744456074245188,0.8744456074245187,0.8192361226701925,0.8192361226701924,0.0,10.6,Optimal,True
sprintlink,236,KEEP_PREVIOUS_ROUTING,0,8,1.0687991185533487,0.8593544360075983,0.8593544360075982,0.8040373734315575,0.8040373734315573,0.0,10.5,Optimal,True
sprintlink,237,KEEP_PREVIOUS_ROUTING,0,8,1.0836141475487926,0.8737931280650194,0.8737931280650193,0.8063692505691235,0.8063692505691233,0.0,10.5,Optimal,True
sprintlink,238,KEEP_PREVIOUS_ROUTING,0,8,1.0625262055848486,0.8601568557632303,0.8601568557632302,0.8095394271144327,0.8095394271144326,0.0,11.7,Optimal,True
sprintlink,239,EMERGENCY,50,8,1.0434747181125563,0.849704526586691,0.8497045265866909,0.814302935986453,0.8143029359864529,0.0032190186892303,93.0,Optimal,True
sprintlink,240,KEEP_PREVIOUS_ROUTING,0,8,1.0350424360703756,0.8358225831675495,0.8358225831675494,0.807524942011865,0.8075249420118649,0.0,10.8,Optimal,True
sprintlink,241,KEEP_PREVIOUS_ROUTING,0,8,1.028691249260306,0.8321263666900097,0.8321263666900098,0.8089175127020485,0.8089175127020486,0.0,10.7,Optimal,True
sprintlink,242,EMERGENCY,50,8,1.0113193728379828,0.8258361967093149,0.8258361967093146,0.816592877472364,0.8165928774723638,0.0015996728165527,96.2,Optimal,True
sprintlink,243,KEEP_PREVIOUS_ROUTING,0,8,0.9792350197492024,0.8012550442332337,0.8012550442332336,0.8182459042758171,0.818245904275817,0.0,10.8,Optimal,True
sprintlink,244,KEEP_PREVIOUS_ROUTING,0,8,0.982697047942493,0.8013226361331085,0.8013226361331084,0.8154320172334552,0.815432017233455,0.0,10.7,Optimal,True
sprintlink,245,KEEP_PREVIOUS_ROUTING,0,8,0.984729563736358,0.7970698553233816,0.7970698553233815,0.80943020772024,0.8094302077202399,0.0,10.5,Optimal,True
sprintlink,246,KEEP_PREVIOUS_ROUTING,0,8,0.943924674950738,0.7690228748615549,0.7690228748615549,0.81470788429351,0.81470788429351,0.0,10.5,Optimal,True
sprintlink,247,KEEP_PREVIOUS_ROUTING,0,8,0.9351482774751588,0.7555224361497868,0.7555224361497866,0.8079172622652415,0.8079172622652414,0.0,10.4,Optimal,True
