topology,timestep,pathopt_mlu,status
sprintlink,152,847.1210721969604,Optimal
sprintlink,153,835.1882492065431,Optimal
sprintlink,154,810.0852310180666,Optimal
sprintlink,155,793.4541105270388,Optimal
sprintlink,156,774.4808057785035,Optimal
sprintlink,157,754.9364274978639,Optimal
sprintlink,158,735.7772392272952,Optimal
sprintlink,159,710.0564838409425,Optimal
sprintlink,160,697.3307291030885,Optimal
sprintlink,161,697.5234968185439,Optimal
sprintlink,162,681.7814687728883,Optimal
sprintlink,163,684.3042686462406,Optimal
sprintlink,164,681.5323532104495,Optimal
sprintlink,165,679.2981897354127,Optimal
sprintlink,166,676.4955680847179,Optimal
sprintlink,167,655.2003707885744,Optimal
sprintlink,168,666.9694150924684,Optimal
sprintlink,169,659.4996438980104,Optimal
sprintlink,170,672.7244363784791,Optimal
sprintlink,171,654.6659776687623,Optimal
sprintlink,172,650.847507095337,Optimal
sprintlink,173,672.2333200454716,Optimal
sprintlink,174,680.1650091171281,Optimal
sprintlink,175,672.1151554107666,Optimal
sprintlink,176,670.9071964263921,Optimal
sprintlink,177,677.303130912781,Optimal
sprintlink,178,671.1318710327153,Optimal
sprintlink,179,687.4795053482059,Optimal
sprintlink,180,685.2248081207277,Optimal
sprintlink,181,705.2008260726931,Optimal
sprintlink,182,703.2825908660891,Optimal
sprintlink,183,688.620570755005,Optimal
sprintlink,184,737.960848426819,Optimal
sprintlink,185,737.7277843475343,Optimal
sprintlink,186,745.3567436218262,Optimal
sprintlink,187,766.8897726058965,Optimal
sprintlink,188,783.8935358047487,Optimal
sprintlink,189,788.6761924743656,Optimal
sprintlink,190,821.6721912384035,Optimal
sprintlink,191,817.8308334350588,Optimal
sprintlink,192,843.967457771302,Optimal
sprintlink,193,868.2955747604371,Optimal
sprintlink,194,870.5079557418824,Optimal
sprintlink,195,877.430640983582,Optimal
sprintlink,196,893.3679965972902,Optimal
sprintlink,197,899.8221145629886,Optimal
sprintlink,198,891.593745040894,Optimal
sprintlink,199,910.5692537307757,Optimal
sprintlink,200,911.6859365463258,Optimal
sprintlink,201,912.4665733337408,Optimal
sprintlink,202,907.1570287704471,Optimal
sprintlink,203,911.7785202026371,Optimal
sprintlink,204,908.0227697372441,Optimal
sprintlink,205,910.109469223023,Optimal
sprintlink,206,904.6963048934942,Optimal
sprintlink,207,905.4043809890751,Optimal
sprintlink,208,908.1167060852055,Optimal
sprintlink,209,895.5909095764179,Optimal
sprintlink,210,923.451971817017,Optimal
sprintlink,211,924.4340162277224,Optimal
sprintlink,212,924.2448171615604,Optimal
sprintlink,213,922.688853645325,Optimal
sprintlink,214,938.96540222168,Optimal
sprintlink,215,939.5677501678468,Optimal
sprintlink,216,928.5395866394047,Optimal
sprintlink,217,941.090240669251,Optimal
sprintlink,218,942.7163785934463,Optimal
sprintlink,219,930.776272583008,Optimal
sprintlink,220,955.6360710144047,Optimal
sprintlink,221,967.1073886871343,Optimal
sprintlink,222,944.9756958007816,Optimal
sprintlink,223,949.9257965087893,Optimal
sprintlink,224,964.1433254241947,Optimal
sprintlink,225,932.61277923584,Optimal
sprintlink,226,940.1079711914072,Optimal
sprintlink,227,941.2495468139653,Optimal
sprintlink,228,931.104098892212,Optimal
sprintlink,229,921.7457881927494,Optimal
sprintlink,230,924.5692382812504,Optimal
sprintlink,231,910.5320201873789,Optimal
sprintlink,232,931.2023996353151,Optimal
sprintlink,233,917.7036546707155,Optimal
sprintlink,234,919.5565666198733,Optimal
sprintlink,235,936.6202465057373,Optimal
sprintlink,236,920.4560659408575,Optimal
sprintlink,237,935.9213747024539,Optimal
sprintlink,238,921.3155391693117,Optimal
sprintlink,239,910.1200307846071,Optimal
sprintlink,240,895.2510564804079,Optimal
sprintlink,241,891.2920324325563,Optimal
sprintlink,242,884.5546201705935,Optimal
sprintlink,243,858.2257040023808,Optimal
sprintlink,244,858.298101806641,Optimal
sprintlink,245,853.742940711975,Optimal
sprintlink,246,823.7017700195314,Optimal
sprintlink,247,809.2414260864259,Optimal
sprintlink,248,793.9246471405093,Optimal
sprintlink,249,784.5110927581796,Optimal
sprintlink,250,745.3840024948123,Optimal
sprintlink,251,733.940863609314,Optimal
sprintlink,252,712.5947172164921,Optimal
sprintlink,253,694.2935991287234,Optimal
sprintlink,254,688.7731874465944,Optimal
sprintlink,255,679.2479728698733,Optimal
sprintlink,256,664.0108930587769,Optimal
sprintlink,257,660.0747068405153,Optimal
sprintlink,258,647.3103054046635,Optimal
sprintlink,259,643.376666069031,Optimal
sprintlink,260,628.7375144958497,Optimal
sprintlink,261,622.4670366287232,Optimal
sprintlink,262,629.4662799835207,Optimal
sprintlink,263,624.075131416321,Optimal
sprintlink,264,635.3377170562745,Optimal
sprintlink,265,619.7441041946415,Optimal
sprintlink,266,615.4276676177979,Optimal
sprintlink,267,613.6260545730593,Optimal
sprintlink,268,606.0819932937626,Optimal
sprintlink,269,611.8528987884526,Optimal
sprintlink,270,604.2139465332033,Optimal
sprintlink,271,623.5197448730471,Optimal
sprintlink,272,615.6113849639894,Optimal
sprintlink,273,621.6823956489566,Optimal
sprintlink,274,627.3224958419802,Optimal
sprintlink,275,633.5823696136478,Optimal
sprintlink,276,636.499374008179,Optimal
sprintlink,277,653.0333030700685,Optimal
sprintlink,278,642.0676658630375,Optimal
sprintlink,279,649.732225418091,Optimal
sprintlink,280,659.1352624893191,Optimal
sprintlink,281,679.820855522156,Optimal
sprintlink,282,691.8706216812135,Optimal
sprintlink,283,699.8502031326298,Optimal
sprintlink,284,721.259823226929,Optimal
sprintlink,285,737.3334720611576,Optimal
sprintlink,286,742.4256875991823,Optimal
sprintlink,287,781.6477573394785,Optimal
sprintlink,288,770.6086090087895,Optimal
sprintlink,289,786.4429567337039,Optimal
sprintlink,290,783.0877431869509,Optimal
sprintlink,291,794.2791723251346,Optimal
sprintlink,292,813.7786520004275,Optimal
sprintlink,293,801.5838462829591,Optimal
sprintlink,294,830.6844734191898,Optimal
sprintlink,295,821.9078670501709,Optimal
sprintlink,296,816.6237758636479,Optimal
sprintlink,297,837.294792556763,Optimal
sprintlink,298,831.2636507034306,Optimal
sprintlink,299,838.9696809768681,Optimal
sprintlink,300,831.0136547088629,Optimal
sprintlink,301,820.3298065185551,Optimal
sprintlink,302,829.2397920608524,Optimal
sprintlink,303,806.310433006287,Optimal
sprintlink,304,817.8487749099734,Optimal
sprintlink,305,828.2875339508058,Optimal
sprintlink,306,831.1086055755617,Optimal
sprintlink,307,821.5315843582155,Optimal
sprintlink,308,840.9961610794071,Optimal
sprintlink,309,849.2537864685062,Optimal
sprintlink,310,850.7527009963991,Optimal
sprintlink,311,823.3917541503909,Optimal
sprintlink,312,858.2792892456058,Optimal
sprintlink,313,852.098936080933,Optimal
sprintlink,314,860.4812866210943,Optimal
sprintlink,315,851.0925170898439,Optimal
sprintlink,316,854.780089759827,Optimal
sprintlink,317,841.1827836990362,Optimal
sprintlink,318,855.8737573623661,Optimal
sprintlink,319,865.8604204177858,Optimal
sprintlink,320,840.4845281600954,Optimal
sprintlink,321,850.3143175125126,Optimal
sprintlink,322,838.2023622512821,Optimal
sprintlink,323,848.0553583145144,Optimal
sprintlink,324,830.1037475585945,Optimal
sprintlink,325,835.7065340042114,Optimal
sprintlink,326,824.7898719787605,Optimal
sprintlink,327,834.4748542785649,Optimal
sprintlink,328,818.4000541687013,Optimal
sprintlink,329,817.2408361434947,Optimal
sprintlink,330,824.4006952285769,Optimal
sprintlink,331,820.5148002624513,Optimal
sprintlink,332,834.9656784057619,Optimal
sprintlink,333,839.2169054031376,Optimal
sprintlink,334,818.1170965194704,Optimal
sprintlink,335,811.7102510452273,Optimal
sprintlink,336,807.2866418838502,Optimal
sprintlink,337,802.5471464157106,Optimal
sprintlink,338,800.7226335525514,Optimal
sprintlink,339,786.5241191864017,Optimal
sprintlink,340,762.2203561782842,Optimal
sprintlink,341,763.1022056579591,Optimal
sprintlink,342,733.5684904098514,Optimal
sprintlink,343,720.0407402038576,Optimal
sprintlink,344,715.7851446151735,Optimal
sprintlink,345,697.0733142852786,Optimal
sprintlink,346,689.8180215835571,Optimal
sprintlink,347,677.5992780685426,Optimal
sprintlink,348,654.7801713943485,Optimal
sprintlink,349,623.8559198379519,Optimal
sprintlink,350,611.6597080230714,Optimal
sprintlink,351,594.2807073593142,Optimal
sprintlink,352,586.0353717803957,Optimal
sprintlink,353,577.8036319732668,Optimal
sprintlink,354,583.5230655670166,Optimal
sprintlink,355,584.5076791763307,Optimal
sprintlink,356,559.2320758819582,Optimal
sprintlink,357,570.9879316329957,Optimal
sprintlink,358,549.6439396858218,Optimal
sprintlink,359,559.3324068069461,Optimal
sprintlink,360,558.0851850509645,Optimal
sprintlink,361,556.7790504455568,Optimal
sprintlink,362,548.9633525848391,Optimal
sprintlink,363,557.1350459098817,Optimal
sprintlink,364,553.324358558655,Optimal
sprintlink,365,543.8732978820806,Optimal
sprintlink,366,548.8625722885134,Optimal
sprintlink,367,559.370740890503,Optimal
sprintlink,368,550.4767158508303,Optimal
sprintlink,369,558.9659966468813,Optimal
sprintlink,370,565.5947134017947,Optimal
sprintlink,371,568.9633450508119,Optimal
sprintlink,372,574.7714099884035,Optimal
sprintlink,373,576.8192497253419,Optimal
sprintlink,374,584.439001274109,Optimal
sprintlink,375,583.3862560272217,Optimal
sprintlink,376,599.6140809059152,Optimal
sprintlink,377,610.8725418090821,Optimal
sprintlink,378,625.2625604629518,Optimal
sprintlink,379,644.5134904861452,Optimal
sprintlink,380,648.009622001648,Optimal
sprintlink,381,661.784230232239,Optimal
sprintlink,382,675.4002775192264,Optimal
sprintlink,383,679.0558664321904,Optimal
sprintlink,384,697.4409511566164,Optimal
sprintlink,385,697.7311948776246,Optimal
sprintlink,386,722.2233705520632,Optimal
sprintlink,387,719.8931737899782,Optimal
sprintlink,388,726.0704013824464,Optimal
sprintlink,389,748.2704893112184,Optimal
sprintlink,390,746.4535787582399,Optimal
sprintlink,391,738.2468971252445,Optimal
sprintlink,392,732.9895198822026,Optimal
sprintlink,393,754.5199903488161,Optimal
sprintlink,394,748.495094490052,Optimal
sprintlink,395,745.9778347015382,Optimal
sprintlink,396,751.2601032257082,Optimal
sprintlink,397,745.7915330886842,Optimal
sprintlink,398,732.7314308166508,Optimal
sprintlink,399,736.003879737854,Optimal
